0	-15.3693
10.7666	-15.3692
21.5332	-15.3691
32.2998	-15.3688
43.0664	-15.3684
53.833	-15.368
64.5996	-15.3674
75.3662	-15.3667
86.1328	-15.366
96.8994	-15.3651
107.666	-15.3641
118.433	-15.3631
129.199	-15.3619
139.966	-15.3606
150.732	-15.3592
161.499	-15.3577
172.266	-15.3561
183.032	-15.3545
193.799	-15.3527
204.565	-15.3507
215.332	-15.3488
226.099	-15.3467
236.865	-15.3445
247.632	-15.3421
258.398	-15.3397
269.165	-15.3372
279.932	-15.3346
290.698	-15.3319
301.465	-15.3291
312.231	-15.3261
322.998	-15.3231
333.765	-15.32
344.531	-15.3167
355.298	-15.3134
366.064	-15.31
376.831	-15.3064
387.598	-15.3028
398.364	-15.299
409.131	-15.2952
419.897	-15.2912
430.664	-15.2871
441.431	-15.283
452.197	-15.2787
462.964	-15.2743
473.73	-15.2698
484.497	-15.2652
495.264	-15.2605
506.03	-15.2558
516.797	-15.2509
527.563	-15.2459
538.33	-15.2407
549.097	-15.2355
559.863	-15.2302
570.63	-15.2248
581.396	-15.2193
592.163	-15.2136
602.93	-15.2079
613.696	-15.202
624.463	-15.1961
635.229	-15.19
645.996	-15.1839
656.763	-15.1776
667.529	-15.1712
678.296	-15.1647
689.062	-15.1582
699.829	-15.1515
710.596	-15.1447
721.362	-15.1377
732.129	-15.1307
742.896	-15.1236
753.662	-15.1164
764.429	-15.109
775.195	-15.1016
785.962	-15.094
796.729	-15.0864
807.495	-15.0786
818.262	-15.0707
829.028	-15.0628
839.795	-15.0547
850.562	-15.0465
861.328	-15.0382
872.095	-15.0297
882.861	-15.0212
893.628	-15.0126
904.395	-15.0038
915.161	-14.995
925.928	-14.986
936.694	-14.9769
947.461	-14.9677
958.228	-14.9584
968.994	-14.949
979.761	-14.9395
990.527	-14.9299
1001.29	-14.9201
1012.06	-14.9103
1022.83	-14.9003
1033.59	-14.8902
1044.36	-14.88
1055.13	-14.8697
1065.89	-14.8593
1076.66	-14.8488
1087.43	-14.8381
1098.19	-14.8274
1108.96	-14.8165
1119.73	-14.8055
1130.49	-14.7944
1141.26	-14.7832
1152.03	-14.7719
1162.79	-14.7604
1173.56	-14.7489
1184.33	-14.7372
1195.09	-14.7254
1205.86	-14.7135
1216.63	-14.7015
1227.39	-14.6894
1238.16	-14.6771
1248.93	-14.6647
1259.69	-14.6522
1270.46	-14.6396
1281.23	-14.6269
1291.99	-14.6141
1302.76	-14.6011
1313.53	-14.588
1324.29	-14.5748
1335.06	-14.5615
1345.83	-14.5481
1356.59	-14.5345
1367.36	-14.5208
1378.12	-14.507
1388.89	-14.4931
1399.66	-14.4791
1410.42	-14.4649
1421.19	-14.4506
1431.96	-14.4362
1442.72	-14.4217
1453.49	-14.407
1464.26	-14.3922
1475.02	-14.3773
1485.79	-14.3623
1496.56	-14.3471
1507.32	-14.3319
1518.09	-14.3165
1528.86	-14.3009
1539.62	-14.2853
1550.39	-14.2695
1561.16	-14.2536
1571.92	-14.2375
1582.69	-14.2214
1593.46	-14.2051
1604.22	-14.1887
1614.99	-14.1721
1625.76	-14.1554
1636.52	-14.1386
1647.29	-14.1217
1658.06	-14.1046
1668.82	-14.0874
1679.59	-14.07
1690.36	-14.0526
1701.12	-14.035
1711.89	-14.0172
1722.66	-13.9993
1733.42	-13.9813
1744.19	-13.9632
1754.96	-13.9449
1765.72	-13.9265
1776.49	-13.9079
1787.26	-13.8893
1798.02	-13.8704
1808.79	-13.8515
1819.56	-13.8324
1830.32	-13.8131
1841.09	-13.7937
1851.86	-13.7742
1862.62	-13.7545
1873.39	-13.7347
1884.16	-13.7148
1894.92	-13.6947
1905.69	-13.6745
1916.46	-13.6541
1927.22	-13.6335
1937.99	-13.6129
1948.75	-13.5921
1959.52	-13.5711
1970.29	-13.55
1981.05	-13.5287
1991.82	-13.5073
2002.59	-13.4858
2013.35	-13.464
2024.12	-13.4422
2034.89	-13.4202
2045.65	-13.398
2056.42	-13.3757
2067.19	-13.3532
2077.95	-13.3306
2088.72	-13.3078
2099.49	-13.2849
2110.25	-13.2618
2121.02	-13.2385
2131.79	-13.2151
2142.55	-13.1916
2153.32	-13.1678
2164.09	-13.1439
2174.85	-13.1199
2185.62	-13.0957
2196.39	-13.0713
2207.15	-13.0467
2217.92	-13.0221
2228.69	-12.9972
2239.45	-12.9721
2250.22	-12.9469
2260.99	-12.9215
2271.75	-12.896
2282.52	-12.8703
2293.29	-12.8444
2304.05	-12.8183
2314.82	-12.7921
2325.59	-12.7657
2336.35	-12.7391
2347.12	-12.7123
2357.89	-12.6854
2368.65	-12.6583
2379.42	-12.631
2390.19	-12.6035
2400.95	-12.5758
2411.72	-12.548
2422.49	-12.5199
2433.25	-12.4917
2444.02	-12.4633
2454.79	-12.4347
2465.55	-12.4059
2476.32	-12.3769
2487.08	-12.3478
2497.85	-12.3184
2508.62	-12.2889
2519.38	-12.2591
2530.15	-12.2292
2540.92	-12.199
2551.68	-12.1687
2562.45	-12.1381
2573.22	-12.1074
2583.98	-12.0764
2594.75	-12.0453
2605.52	-12.0139
2616.28	-11.9823
2627.05	-11.9506
2637.82	-11.9186
2648.58	-11.8864
2659.35	-11.8539
2670.12	-11.8213
2680.88	-11.7884
2691.65	-11.7554
2702.42	-11.7221
2713.18	-11.6886
2723.95	-11.6548
2734.72	-11.6209
2745.48	-11.5867
2756.25	-11.5522
2767.02	-11.5176
2777.78	-11.4827
2788.55	-11.4476
2799.32	-11.4122
2810.08	-11.3766
2820.85	-11.3408
2831.62	-11.3047
2842.38	-11.2684
2853.15	-11.2318
2863.92	-11.195
2874.68	-11.1579
2885.45	-11.1206
2896.22	-11.083
2906.98	-11.0451
2917.75	-11.007
2928.52	-10.9687
2939.28	-10.9301
2950.05	-10.8912
2960.82	-10.852
2971.58	-10.8126
2982.35	-10.7729
2993.12	-10.7329
3003.88	-10.6926
3014.65	-10.6521
3025.42	-10.6112
3036.18	-10.5701
3046.95	-10.5287
3057.71	-10.487
3068.48	-10.445
3079.25	-10.4027
3090.01	-10.3601
3100.78	-10.3172
3111.55	-10.274
3122.31	-10.2305
3133.08	-10.1866
3143.85	-10.1425
3154.61	-10.098
3165.38	-10.0532
3176.15	-10.0081
3186.91	-9.96266
3197.68	-9.91689
3208.45	-9.87075
3219.21	-9.8243
3229.98	-9.77749
3240.75	-9.73033
3251.51	-9.68282
3262.28	-9.63496
3273.05	-9.58673
3283.81	-9.53814
3294.58	-9.48919
3305.35	-9.43984
3316.11	-9.39014
3326.88	-9.34005
3337.65	-9.28957
3348.41	-9.2387
3359.18	-9.18744
3369.95	-9.13578
3380.71	-9.08371
3391.48	-9.03123
3402.25	-8.97834
3413.01	-8.92502
3423.78	-8.87129
3434.55	-8.81712
3445.31	-8.76251
3456.08	-8.70746
3466.85	-8.65197
3477.61	-8.59602
3488.38	-8.53961
3499.15	-8.48274
3509.91	-8.42539
3520.68	-8.36757
3531.45	-8.30926
3542.21	-8.25046
3552.98	-8.19116
3563.75	-8.13136
3574.51	-8.07104
3585.28	-8.0102
3596.04	-7.94885
3606.81	-7.88694
3617.58	-7.82451
3628.34	-7.76151
3639.11	-7.69796
3649.88	-7.63385
3660.64	-7.56916
3671.41	-7.50388
3682.18	-7.43801
3692.94	-7.37154
3703.71	-7.30445
3714.48	-7.23674
3725.24	-7.1684
3736.01	-7.09942
3746.78	-7.02979
3757.54	-6.95949
3768.31	-6.88852
3779.08	-6.81686
3789.84	-6.7445
3800.61	-6.67144
3811.38	-6.59765
3822.14	-6.52313
3832.91	-6.44786
3843.68	-6.37184
3854.44	-6.29503
3865.21	-6.21744
3875.98	-6.13905
3886.74	-6.05984
3897.51	-5.97979
3908.28	-5.89891
3919.04	-5.81715
3929.81	-5.73451
3940.58	-5.65097
