0,0.004200
1,0.004214
2,0.004255
3,0.004323
4,0.004418
5,0.004542
6,0.004692
7,0.004870
8,0.005076
9,0.005310
10,0.005572
11,0.005862
12,0.006180
13,0.006527
14,0.006902
15,0.007306
16,0.007740
17,0.008203
18,0.008696
19,0.009219
20,0.009773
21,0.010357
22,0.010972
23,0.011618
24,0.012296
25,0.013006
26,0.013749
27,0.014525
28,0.015333
29,0.016176
30,0.017053
31,0.017964
32,0.018911
33,0.019893
34,0.020911
35,0.021966
36,0.023057
37,0.024186
38,0.025354
39,0.026559
40,0.027804
41,0.029089
42,0.030414
43,0.031779
44,0.033186
45,0.034634
46,0.036125
47,0.037659
48,0.039237
49,0.040858
50,0.042524
51,0.044236
52,0.045993
53,0.047797
54,0.049648
55,0.051546
56,0.053492
57,0.055487
58,0.057531
59,0.059625
60,0.061769
61,0.063964
62,0.066211
63,0.068510
64,0.070861
65,0.073265
66,0.075723
67,0.078234
68,0.080801
69,0.083422
70,0.086099
71,0.088832
72,0.091621
73,0.094467
74,0.097371
75,0.100332
76,0.103351
77,0.106429
78,0.109566
79,0.112762
80,0.116017
81,0.119333
82,0.122709
83,0.126145
84,0.129642
85,0.133200
86,0.136820
87,0.140501
88,0.144243
89,0.148048
90,0.151914
91,0.155843
92,0.159834
93,0.163887
94,0.168002
95,0.172180
96,0.176421
97,0.180724
98,0.185089
99,0.189517
100,0.194006
101,0.198558
102,0.203172
103,0.207848
104,0.212586
105,0.217385
106,0.222245
107,0.227166
108,0.232148
109,0.237190
110,0.242292
111,0.247453
112,0.252674
113,0.257953
114,0.263291
115,0.268686
116,0.274139
117,0.279648
118,0.285213
119,0.290834
120,0.296509
121,0.302239
122,0.308022
123,0.313858
124,0.319746
125,0.325685
126,0.331674
127,0.337713
128,0.343800
129,0.349935
130,0.356117
131,0.362345
132,0.368617
133,0.374933
134,0.381292
135,0.387693
136,0.394134
137,0.400615
138,0.407134
139,0.413690
140,0.420282
141,0.426909
142,0.433569
143,0.440261
144,0.446984
145,0.453736
146,0.460516
147,0.467324
148,0.474156
149,0.481012
150,0.487891
151,0.494790
152,0.501709
153,0.508646
154,0.515599
155,0.522567
156,0.529549
157,0.536542
158,0.543544
159,0.550556
160,0.557573
161,0.564596
162,0.571623
163,0.578651
164,0.585678
165,0.592705
166,0.599727
167,0.606744
168,0.613754
169,0.620756
170,0.627746
171,0.634725
172,0.641689
173,0.648636
174,0.655566
175,0.662477
176,0.669365
177,0.676231
178,0.683071
179,0.689884
180,0.696668
181,0.703421
182,0.710141
183,0.716827
184,0.723477
185,0.730088
186,0.736659
187,0.743188
188,0.749673
189,0.756113
190,0.762505
191,0.768848
192,0.775139
193,0.781378
194,0.787561
195,0.793688
196,0.799757
197,0.805765
198,0.811711
199,0.817593
200,0.823410
201,0.829160
202,0.834841
203,0.840450
204,0.845988
205,0.851451
206,0.856839
207,0.862149
