0,19.462355
1,40.123207
2,49.267090
3,49.843344
4,65.741165
5,76.589689
6,77.700790
7,69.316490
8,47.409122
9,47.969412
10,66.236741
11,73.009215
12,70.504290
13,56.858046
14,33.861477
15,69.051503
16,83.334905
17,86.773292
18,80.983849
19,63.370893
20,26.846441
21,62.684933
22,72.470032
23,72.343213
24,62.561482
25,37.459361
26,48.079061
27,66.370405
28,72.142783
29,68.724527
30,54.244750
31,15.825226
32,56.636305
33,69.477188
34,71.907063
35,64.892447
36,40.353079
37,42.864929
38,62.010369
39,70.530514
40,69.684689
41,58.966968
42,25.962059
43,43.441359
44,61.742462
45,67.488020
46,63.868910
47,49.258652
48,27.481956
49,40.583104
50,55.517044
51,58.742858
52,52.489057
53,34.586676
54,33.873455
55,57.891109
56,67.361291
57,67.232920
58,57.440181
59,33.026423
60,30.293398
61,35.415235
62,45.301766
63,43.919137
64,29.542945
65,24.761106
66,27.786905
67,33.654084
68,39.281963
69,37.468578
70,31.596329
71,16.257987
72,30.990855
73,39.716455
74,38.504787
75,30.445434
76,24.847291
77,23.547719
78,30.483534
79,42.910836
80,43.980585
81,35.390692
82,14.177040
83,13.506267
84,33.313097
85,41.504283
86,40.176280
87,28.450682
88,12.208621
89,14.437553
90,19.224628
91,18.962449
92,18.580321
93,16.264961
94,12.470699
95,14.468666
96,10.132259
97,4.899792
98,17.078310
99,20.830554
100,18.085425
101,19.252603
102,19.173376
103,20.695794
104,15.256078
105,4.603763
106,15.092185
107,17.409875
108,21.689083
109,20.105516
110,18.291008
111,18.164302
112,17.661466
113,10.413678
114,10.972586
115,12.520506
116,16.267476
117,19.613266
118,18.278152
119,15.417325
120,12.992277
121,7.519687
122,10.092959
123,13.773446
124,15.818477
125,7.516969
126,13.441360
127,17.427016
128,19.774699
129,17.427016
130,13.441360
131,7.516969
132,15.818477
133,13.773446
134,10.092959
135,7.519687
136,12.992277
137,15.417325
138,18.278152
139,19.613266
140,16.267476
141,12.520506
142,10.972586
143,10.413678
144,17.661466
145,18.164302
146,18.291008
147,20.105516
148,21.689083
149,17.409875
150,15.092185
151,4.603763
152,15.256078
153,20.695794
154,19.173376
155,19.252603
156,18.085425
157,20.830554
158,17.078310
159,4.899792
160,10.132259
161,14.468666
162,12.470699
163,16.264961
164,18.580321
165,18.962449
166,19.224628
167,14.437553
168,12.208621
169,28.450682
170,40.176280
171,41.504283
172,33.313097
173,13.506267
174,14.177040
175,35.390692
176,43.980585
177,42.910836
178,30.483534
179,23.547719
180,24.847291
181,30.445434
182,38.504787
183,39.716455
184,30.990855
185,16.257987
186,31.596329
187,37.468578
188,39.281963
189,33.654084
190,27.786905
191,24.761106
192,29.542945
193,43.919137
194,45.301766
195,35.415235
196,30.293398
197,33.026423
198,57.440181
199,67.232920
200,67.361291
201,57.891109
202,33.873455
203,34.586676
204,52.489057
205,58.742858
206,55.517044
207,40.583104
208,27.481956
209,49.258652
210,63.868910
211,67.488020
212,61.742462
213,43.441359
214,25.962059
215,58.966968
216,69.684689
217,70.530514
218,62.010369
219,42.864929
220,40.353079
221,64.892447
222,71.907063
223,69.477188
224,56.636305
225,15.825226
226,54.244750
227,68.724527
228,72.142783
229,66.370405
230,48.079061
231,37.459361
232,62.561482
233,72.343213
234,72.470032
235,62.684933
236,26.846441
237,63.370893
238,80.983849
239,86.773292
240,83.334905
241,69.051503
242,33.861477
243,56.858046
244,70.504290
245,73.009215
246,66.236741
247,47.969412
248,47.409122
249,69.316490
250,77.700790
251,76.589689
252,65.741165
253,49.843344
254,49.267090
255,40.123207
256,19.462813
