0	0	32.8218
0	10.7666	25.453
0	21.5332	-15.6483
0	32.2998	-23.2331
0	43.0664	-8.52924
0	53.833	18.6735
0	64.5996	23.0146
0	75.3662	12.4662
0	86.1328	-21.3164
0	96.8994	-23.6339
0	107.666	-10.6856
0	118.433	6.49248
0	129.199	8.49595
0	139.966	-6.97823
0	150.732	-27.2122
0	161.499	-22.8327
0	172.266	-12.342
0	183.032	0.616592
0	193.799	0.0118039
0	204.565	-21.1543
0	215.332	-25.7076
0	226.099	-25.2341
0	236.865	-14.0644
0	247.632	-3.22152
0	258.398	-7.07203
0	269.165	-26.7188
0	279.932	-27.4351
0	290.698	-27.7097
0	301.465	-15.5775
0	312.231	-6.19703
0	322.998	-14.1825
0	333.765	-29.3031
0	344.531	-29.2842
0	355.298	-27.9751
0	366.064	-16.3104
0	376.831	-8.90944
0	387.598	-22.332
0	398.364	-31.0771
0	409.131	-30.1246
0	419.897	-27.3238
0	430.664	-16.123
0	441.431	-11.6988
0	452.197	-31.6333
0	462.964	-31.2786
0	473.73	-30.6313
0	484.497	-27.6482
0	495.264	-15.5556
0	506.03	-14.7535
0	516.797	-33.2277
0	527.563	-31.3712
0	538.33	-31.3762
0	549.097	-29.2052
0	559.863	-15.0722
0	570.63	-18.192
0	581.396	-31.8573
0	592.163	-31.7423
0	602.93	-31.9873
0	613.696	-29.986
0	624.463	-14.8034
0	635.229	-22.1419
0	645.996	-31.718
0	656.763	-32.0465
0	667.529	-31.9998
0	678.296	-26.6308
0	689.062	-14.7229
0	699.829	-26.6308
0	710.596	-31.9998
0	721.362	-32.0465
0	732.129	-31.718
0	742.896	-22.1419
0	753.662	-14.8034
0	764.429	-29.986
0	775.195	-31.9873
0	785.962	-31.7423
0	796.729	-31.8573
0	807.495	-18.192
0	818.262	-15.0722
0	829.028	-29.2052
0	839.795	-31.3762
0	850.562	-31.3712
0	861.328	-33.2277
0	872.095	-14.7535
0	882.861	-15.5556
0	893.628	-27.6482
0	904.395	-30.6313
0	915.161	-31.2786
0	925.928	-31.6333
0	936.694	-11.6988
0	947.461	-16.123
0	958.228	-27.3238
0	968.994	-30.1246
0	979.761	-31.0771
0	990.527	-22.332
0	1001.29	-8.90944
0	1012.06	-16.3104
0	1022.83	-27.9751
0	1033.59	-29.2842
0	1044.36	-29.3031
0	1055.13	-14.1825
0	1065.89	-6.19703
0	1076.66	-15.5775
0	1087.43	-27.7097
0	1098.19	-27.4351
0	1108.96	-26.7188
0	1119.73	-7.07203
0	1130.49	-3.22152
0	1141.26	-14.0644
0	1152.03	-25.2341
0	1162.79	-25.7076
0	1173.56	-21.1543
0	1184.33	0.0118039
0	1195.09	0.616592
0	1205.86	-12.342
0	1216.63	-22.8327
0	1227.39	-27.2122
0	1238.16	-6.97823
0	1248.93	8.49595
0	1259.69	6.49248
0	1270.46	-10.6856
0	1281.23	-23.6339
0	1291.99	-21.3164
0	1302.76	12.4662
0	1313.53	23.0146
0	1324.29	18.6735
0	1335.06	-8.52924
0	1345.83	-23.2331
0	1356.59	-15.6483
0	1367.36	25.453
2.90249	0	32.808
2.90249	10.7666	25.5205
2.90249	21.5332	-25.6937
2.90249	32.2998	-29.4664
2.90249	43.0664	-7.47783
2.90249	53.833	18.5976
2.90249	64.5996	23.0063
2.90249	75.3662	12.3517
2.90249	86.1328	-24.7465
2.90249	96.8994	-22.9007
2.90249	107.666	-14.3829
2.90249	118.433	6.75261
2.90249	129.199	8.01196
2.90249	139.966	-5.62244
2.90249	150.732	-23.5687
2.90249	161.499	-28.1947
2.90249	172.266	-15.752
2.90249	183.032	0.720616
2.90249	193.799	-0.969036
2.90249	204.565	-18.0767
2.90249	215.332	-30.9592
2.90249	226.099	-31.2462
2.90249	236.865	-13.9323
2.90249	247.632	-4.27486
2.90249	258.398	-7.62423
2.90249	269.165	-55.0718
2.90249	279.932	-33.7645
2.90249	290.698	-33.0542
2.90249	301.465	-15.9023
2.90249	312.231	-7.74024
2.90249	322.998	-15.4516
2.90249	333.765	-34.0294
2.90249	344.531	-33.9355
2.90249	355.298	-32.284
2.90249	366.064	-17.0805
2.90249	376.831	-11.4057
2.90249	387.598	-24.2376
2.90249	398.364	-35.3472
2.90249	409.131	-35.2059
2.90249	419.897	-42.6513
2.90249	430.664	-16.5834
2.90249	441.431	-17.0197
2.90249	452.197	-27.7452
2.90249	462.964	-35.6359
2.90249	473.73	-36.8291
2.90249	484.497	-32.1463
2.90249	495.264	-19.2311
2.90249	506.03	-21.408
2.90249	516.797	-35.005
2.90249	527.563	-37.3821
2.90249	538.33	-36.992
2.90249	549.097	-28.5453
2.90249	559.863	-23.6579
2.90249	570.63	-25.5197
2.90249	581.396	-37.2731
2.90249	592.163	-37.4401
2.90249	602.93	-37.1454
2.90249	613.696	-34.7974
2.90249	624.463	-25.1424
2.90249	635.229	-32.0744
2.90249	645.996	-39.4012
2.90249	656.763	-37.3029
2.90249	667.529	-37.0586
2.90249	678.296	-35.8125
2.90249	689.062	-27.2735
2.90249	699.829	-35.8125
2.90249	710.596	-37.0586
2.90249	721.362	-37.3029
2.90249	732.129	-39.4012
2.90249	742.896	-32.0744
2.90249	753.662	-25.1424
2.90249	764.429	-34.7974
2.90249	775.195	-37.1454
2.90249	785.962	-37.4401
2.90249	796.729	-37.2731
2.90249	807.495	-25.5197
2.90249	818.262	-23.6579
2.90249	829.028	-28.5453
2.90249	839.795	-36.992
2.90249	850.562	-37.3821
2.90249	861.328	-35.005
2.90249	872.095	-21.408
2.90249	882.861	-19.2311
2.90249	893.628	-32.1463
2.90249	904.395	-36.8291
2.90249	915.161	-35.6359
2.90249	925.928	-27.7452
2.90249	936.694	-17.0197
2.90249	947.461	-16.5834
2.90249	958.228	-42.6513
2.90249	968.994	-35.2059
2.90249	979.761	-35.3472
2.90249	990.527	-24.2376
2.90249	1001.29	-11.4057
2.90249	1012.06	-17.0805
2.90249	1022.83	-32.284
2.90249	1033.59	-33.9355
2.90249	1044.36	-34.0294
2.90249	1055.13	-15.4516
2.90249	1065.89	-7.74024
2.90249	1076.66	-15.9023
2.90249	1087.43	-33.0542
2.90249	1098.19	-33.7645
2.90249	1108.96	-55.0718
2.90249	1119.73	-7.62423
2.90249	1130.49	-4.27486
2.90249	1141.26	-13.9323
2.90249	1152.03	-31.2462
2.90249	1162.79	-30.9592
2.90249	1173.56	-18.0767
2.90249	1184.33	-0.969036
2.90249	1195.09	0.720616
2.90249	1205.86	-15.752
2.90249	1216.63	-28.1947
2.90249	1227.39	-23.5687
2.90249	1238.16	-5.62244
2.90249	1248.93	8.01196
2.90249	1259.69	6.75261
2.90249	1270.46	-14.3829
2.90249	1281.23	-22.9007
2.90249	1291.99	-24.7465
2.90249	1302.76	12.3517
2.90249	1313.53	23.0063
2.90249	1324.29	18.5976
2.90249	1335.06	-7.47783
2.90249	1345.83	-29.4664
2.90249	1356.59	-25.6937
2.90249	1367.36	25.5205
5.80499	0	32.7961
5.80499	10.7666	25.5341
5.80499	21.5332	-34.5653
5.80499	32.2998	-46.2271
5.80499	43.0664	-8.20319
5.80499	53.833	18.6437
5.80499	64.5996	22.9992
5.80499	75.3662	12.4272
5.80499	86.1328	-21.9069
5.80499	96.8994	-30.3345
5.80499	107.666	-15.028
5.80499	118.433	6.80803
5.80499	129.199	8.08466
5.80499	139.966	-5.6798
5.80499	150.732	-28.6808
5.80499	161.499	-35.8358
5.80499	172.266	-13.9888
5.80499	183.032	0.610565
5.80499	193.799	-0.52089
5.80499	204.565	-20.0988
5.80499	215.332	-50.0674
5.80499	226.099	-45.5012
5.80499	236.865	-15.1889
5.80499	247.632	-3.5582
5.80499	258.398	-7.88684
5.80499	269.165	-31.1528
5.80499	279.932	-44.5801
5.80499	290.698	-49.3746
5.80499	301.465	-14.9708
5.80499	312.231	-7.43265
5.80499	322.998	-14.3133
5.80499	333.765	-56.0077
5.80499	344.531	-51.9259
5.80499	355.298	-40.6998
5.80499	366.064	-15.7698
5.80499	376.831	-10.8262
5.80499	387.598	-21.4991
5.80499	398.364	-59.2104
5.80499	409.131	-53.1058
5.80499	419.897	-38.471
5.80499	430.664	-16.2322
5.80499	441.431	-14.5629
5.80499	452.197	-28.0864
5.80499	462.964	-51.8812
5.80499	473.73	-55.3383
5.80499	484.497	-32.5265
5.80499	495.264	-17.3899
5.80499	506.03	-18.0628
