0,7.42,0.00
1,7.68,0.22
2,8.40,0.42
3,9.49,0.60
4,10.86,0.74
5,12.44,0.86
6,14.25,0.96
7,16.35,1.05
8,18.93,1.12
9,22.42,1.18
10,28.43,1.24
11,47.95,-1.84
12,24.09,-1.76
13,13.04,-1.53
14,10.67,0.90
15,24.90,1.22
16,48.24,-1.84
17,27.95,-1.79
18,23.37,-1.76
19,20.76,-1.73
20,18.94,-1.71
21,17.54,-1.69
22,16.39,-1.67
23,15.42,-1.65
24,14.58,-1.64
25,13.84,-1.62
26,13.18,-1.61
27,12.57,-1.59
28,12.02,-1.58
29,11.51,-1.57
30,11.03,-1.55
31,10.59,-1.54
32,10.17,-1.53
33,9.78,-1.52
34,9.41,-1.51
35,9.05,-1.50
36,8.72,-1.49
37,8.40,-1.48
38,8.09,-1.47
39,7.80,-1.46
40,7.52,-1.45
41,7.25,-1.44
42,6.99,-1.43
43,6.74,-1.42
44,6.50,-1.41
45,6.26,-1.40
46,6.03,-1.40
47,5.81,-1.39
48,5.60,-1.38
49,5.39,-1.37
50,5.19,-1.36
51,5.00,-1.35
52,4.81,-1.35
53,4.62,-1.34
54,4.44,-1.33
55,4.26,-1.32
56,4.09,-1.31
57,3.92,-1.31
58,3.76,-1.30
59,3.60,-1.29
60,3.44,-1.28
61,3.29,-1.28
62,3.14,-1.27
63,2.99,-1.26
64,2.85,-1.25
65,2.71,-1.25
66,2.57,-1.24
67,2.43,-1.23
68,2.30,-1.22
69,2.17,-1.22
70,2.04,-1.21
71,1.91,-1.20
72,1.79,-1.19
73,1.67,-1.19
74,1.55,-1.18
75,1.43,-1.17
76,1.32,-1.17
77,1.21,-1.16
78,1.09,-1.15
79,0.99,-1.14
80,0.88,-1.14
81,0.77,-1.13
82,0.67,-1.12
83,0.57,-1.12
84,0.46,-1.11
85,0.37,-1.10
86,0.27,-1.10
87,0.17,-1.09
88,0.08,-1.08
89,-0.02,-1.08
90,-0.11,-1.07
91,-0.20,-1.06
92,-0.29,-1.06
93,-0.38,-1.05
94,-0.46,-1.04
95,-0.55,-1.03
96,-0.63,-1.03
97,-0.72,-1.02
98,-0.80,-1.01
99,-0.88,-1.01
100,-0.96,-1.00
101,-1.04,-0.99
102,-1.12,-0.99
103,-1.19,-0.98
104,-1.27,-0.97
105,-1.34,-0.97
106,-1.42,-0.96
107,-1.49,-0.95
108,-1.56,-0.95
109,-1.63,-0.94
110,-1.70,-0.93
111,-1.77,-0.93
112,-1.84,-0.92
113,-1.90,-0.91
114,-1.97,-0.91
115,-2.03,-0.90
116,-2.10,-0.89
117,-2.16,-0.89
118,-2.23,-0.88
119,-2.29,-0.88
120,-2.35,-0.87
121,-2.41,-0.86
122,-2.47,-0.86
123,-2.53,-0.85
124,-2.59,-0.84
125,-2.64,-0.84
126,-2.70,-0.83
127,-2.76,-0.82
128,-2.81,-0.82
129,-2.87,-0.81
130,-2.92,-0.80
131,-2.97,-0.80
132,-3.03,-0.79
133,-3.08,-0.78
134,-3.13,-0.78
135,-3.18,-0.77
136,-3.23,-0.76
137,-3.28,-0.76
138,-3.33,-0.75
139,-3.38,-0.74
140,-3.42,-0.74
141,-3.47,-0.73
142,-3.52,-0.73
143,-3.56,-0.72
144,-3.61,-0.71
145,-3.65,-0.71
146,-3.69,-0.70
147,-3.74,-0.69
148,-3.78,-0.69
149,-3.82,-0.68
150,-3.87,-0.67
151,-3.91,-0.67
152,-3.95,-0.66
153,-3.99,-0.65
154,-4.03,-0.65
155,-4.07,-0.64
156,-4.10,-0.64
157,-4.14,-0.63
158,-4.18,-0.62
159,-4.22,-0.62
160,-4.26,-0.61
161,-4.29,-0.60
162,-4.33,-0.60
163,-4.36,-0.59
164,-4.40,-0.58
165,-4.43,-0.58
166,-4.46,-0.57
167,-4.50,-0.56
