0,0.03,0.00
1,0.18,0.17
2,0.60,0.32
3,1.26,0.47
4,2.11,0.60
5,3.11,0.71
6,4.23,0.81
7,5.46,0.89
8,6.81,0.96
9,8.30,1.02
10,9.95,1.08
11,11.85,1.13
12,14.09,1.17
13,16.91,1.21
14,20.80,1.24
15,27.45,1.27
16,48.07,-1.84
17,26.33,-1.82
18,20.85,-1.79
19,17.62,-1.77
20,15.35,-1.75
21,13.60,-1.73
22,12.18,-1.71
23,11.00,-1.69
24,9.98,-1.67
25,9.09,-1.66
26,8.29,-1.64
27,7.58,-1.63
28,6.93,-1.62
29,6.34,-1.60
30,5.80,-1.59
31,5.29,-1.58
32,4.82,-1.56
33,4.38,-1.55
34,3.96,-1.54
35,3.57,-1.53
36,3.20,-1.52
37,2.85,-1.51
38,2.51,-1.50
39,2.19,-1.49
40,1.88,-1.48
41,1.59,-1.47
42,1.31,-1.46
43,1.04,-1.45
44,0.78,-1.44
45,0.53,-1.43
46,0.28,-1.42
47,0.05,-1.41
48,-0.18,-1.40
49,-0.40,-1.39
50,-0.61,-1.38
51,-0.82,-1.38
52,-1.02,-1.37
53,-1.21,-1.36
54,-1.40,-1.35
55,-1.59,-1.34
56,-1.77,-1.33
57,-1.95,-1.33
58,-2.12,-1.32
59,-2.28,-1.31
60,-2.45,-1.30
61,-2.61,-1.29
62,-2.76,-1.29
63,-2.92,-1.28
64,-3.07,-1.27
65,-3.21,-1.26
66,-3.36,-1.25
67,-3.50,-1.25
68,-3.63,-1.24
69,-3.77,-1.23
70,-3.90,-1.22
71,-4.03,-1.22
72,-4.16,-1.21
73,-4.28,-1.20
74,-4.40,-1.19
75,-4.52,-1.19
76,-4.64,-1.18
77,-4.76,-1.17
78,-4.87,-1.17
79,-4.99,-1.16
80,-5.09,-1.15
81,-5.20,-1.14
82,-5.31,-1.14
83,-5.42,-1.13
84,-5.52,-1.12
85,-5.62,-1.12
86,-5.72,-1.11
87,-5.82,-1.10
88,-5.91,-1.09
89,-6.01,-1.09
90,-6.10,-1.08
91,-6.20,-1.07
92,-6.29,-1.07
93,-6.38,-1.06
94,-6.46,-1.05
95,-6.55,-1.05
96,-6.64,-1.04
97,-6.72,-1.03
98,-6.81,-1.02
99,-6.89,-1.02
100,-6.97,-1.01
101,-7.05,-1.00
102,-7.13,-1.00
103,-7.21,-0.99
104,-7.28,-0.98
105,-7.36,-0.98
106,-7.43,-0.97
107,-7.51,-0.96
108,-7.58,-0.96
109,-7.65,-0.95
110,-7.72,-0.94
111,-7.79,-0.94
112,-7.86,-0.93
113,-7.93,-0.92
114,-7.99,-0.92
115,-8.06,-0.91
116,-8.13,-0.90
117,-8.19,-0.90
118,-8.25,-0.89
119,-8.32,-0.88
120,-8.38,-0.88
121,-8.44,-0.87
122,-8.50,-0.86
123,-8.56,-0.86
124,-8.62,-0.85
125,-8.68,-0.84
126,-8.74,-0.84
127,-8.79,-0.83
128,-8.85,-0.82
129,-8.90,-0.82
130,-8.96,-0.81
131,-9.01,-0.80
132,-9.06,-0.80
133,-9.12,-0.79
134,-9.17,-0.78
135,-9.22,-0.78
136,-9.27,-0.77
137,-9.32,-0.76
138,-9.37,-0.76
139,-9.42,-0.75
140,-9.47,-0.74
141,-9.51,-0.74
142,-9.56,-0.73
143,-9.61,-0.73
144,-9.65,-0.72
145,-9.69,-0.71
146,-9.74,-0.71
147,-9.78,-0.70
148,-9.83,-0.69
149,-9.87,-0.69
150,-9.91,-0.68
151,-9.95,-0.67
152,-10.00,-0.67
153,-10.03,-0.66
154,-10.07,-0.65
155,-10.11,-0.65
156,-10.15,-0.64
157,-10.19,-0.63
158,-10.23,-0.63
159,-10.27,-0.62
160,-10.31,-0.61
161,-10.34,-0.61
162,-10.38,-0.60
163,-10.41,-0.60
164,-10.45,-0.59
165,-10.48,-0.58
166,-10.52,-0.58
167,-10.55,-0.57
168,-10.58,-0.56
169,-10.61,-0.56
170,-10.65,-0.55
171,-10.68,-0.54
172,-10.71,-0.54
173,-10.74,-0.53
174,-10.77,-0.52
175,-10.80,-0.52
176,-10.83,-0.51
177,-10.86,-0.50
178,-10.89,-0.50
179,-10.92,-0.49
180,-10.94,-0.49
181,-10.97,-0.48
182,-11.00,-0.47
183,-11.02,-0.47
184,-11.05,-0.46
185,-11.08,-0.45
186,-11.10,-0.45
187,-11.13,-0.44
188,-11.15,-0.43
189,-11.17,-0.43
190,-11.20,-0.42
191,-11.22,-0.41
192,-11.24,-0.41
193,-11.27,-0.40
194,-11.29,-0.40
195,-11.31,-0.39
196,-11.33,-0.38
197,-11.35,-0.38
198,-11.37,-0.37
199,-11.40,-0.36
200,-11.41,-0.36
