0, 2.35, 0.00
1, 2.36, 0.53
2, 2.40, 1.08
3, 2.47, 1.68
4, 2.57, 2.36
5, 2.72, 3.18
6, 2.95, 4.23
7, 3.29, 5.69
8, 3.87, 7.95
9, 5.01,12.23
10, 8.54,24.96
11,-66.03,-240.87
12,-2.96,-15.74
13, 0.16,-4.48
14, 2.13, 2.67
15, 5.99,16.53
16,-68.49,-249.04
17,-5.53,-24.35
18,-2.79,-14.47
19,-1.77,-10.77
20,-1.23,-8.77
21,-0.89,-7.48
22,-0.66,-6.57
23,-0.49,-5.88
24,-0.35,-5.35
25,-0.25,-4.91
26,-0.16,-4.55
27,-0.09,-4.25
28,-0.04,-3.99
29, 0.01,-3.76
30, 0.06,-3.56
31, 0.09,-3.38
32, 0.13,-3.22
33, 0.16,-3.08
34, 0.18,-2.95
35, 0.20,-2.83
36, 0.22,-2.72
37, 0.24,-2.62
38, 0.26,-2.53
39, 0.27,-2.44
40, 0.29,-2.36
41, 0.30,-2.28
42, 0.31,-2.21
43, 0.32,-2.15
44, 0.33,-2.09
45, 0.34,-2.03
46, 0.35,-1.97
47, 0.36,-1.92
48, 0.36,-1.87
49, 0.37,-1.82
50, 0.38,-1.78
51, 0.38,-1.74
52, 0.39,-1.70
53, 0.39,-1.66
54, 0.40,-1.62
55, 0.40,-1.58
56, 0.41,-1.55
57, 0.41,-1.52
58, 0.42,-1.48
59, 0.42,-1.45
60, 0.42,-1.43
61, 0.43,-1.40
62, 0.43,-1.37
63, 0.43,-1.34
64, 0.43,-1.32
65, 0.44,-1.29
66, 0.44,-1.27
67, 0.44,-1.25
68, 0.44,-1.23
69, 0.45,-1.20
70, 0.45,-1.18
71, 0.45,-1.16
72, 0.45,-1.14
73, 0.45,-1.12
74, 0.46,-1.11
75, 0.46,-1.09
76, 0.46,-1.07
77, 0.46,-1.05
78, 0.46,-1.04
79, 0.46,-1.02
80, 0.46,-1.00
81, 0.47,-0.99
82, 0.47,-0.97
83, 0.47,-0.96
84, 0.47,-0.94
85, 0.47,-0.93
86, 0.47,-0.92
87, 0.47,-0.90
88, 0.47,-0.89
89, 0.47,-0.88
90, 0.48,-0.87
91, 0.48,-0.85
92, 0.48,-0.84
93, 0.48,-0.83
94, 0.48,-0.82
95, 0.48,-0.81
96, 0.48,-0.80
97, 0.48,-0.79
98, 0.48,-0.77
99, 0.48,-0.76
100, 0.48,-0.75
101, 0.48,-0.74
102, 0.48,-0.73
103, 0.48,-0.72
104, 0.49,-0.72
105, 0.49,-0.71
106, 0.49,-0.70
107, 0.49,-0.69
108, 0.49,-0.68
109, 0.49,-0.67
110, 0.49,-0.66
111, 0.49,-0.65
112, 0.49,-0.64
113, 0.49,-0.64
114, 0.49,-0.63
115, 0.49,-0.62
116, 0.49,-0.61
117, 0.49,-0.60
118, 0.49,-0.60
119, 0.49,-0.59
120, 0.49,-0.58
121, 0.49,-0.58
122, 0.49,-0.57
123, 0.49,-0.56
124, 0.49,-0.55
125, 0.49,-0.55
126, 0.49,-0.54
127, 0.50,-0.53
128, 0.50,-0.53
129, 0.50,-0.52
130, 0.50,-0.51
131, 0.50,-0.51
132, 0.50,-0.50
133, 0.50,-0.50
134, 0.50,-0.49
135, 0.50,-0.48
136, 0.50,-0.48
137, 0.50,-0.47
138, 0.50,-0.47
139, 0.50,-0.46
140, 0.50,-0.45
141, 0.50,-0.45
142, 0.50,-0.44
143, 0.50,-0.44
144, 0.50,-0.43
145, 0.50,-0.43
146, 0.50,-0.42
147, 0.50,-0.42
148, 0.50,-0.41
149, 0.50,-0.41
150, 0.50,-0.40
151, 0.50,-0.39
152, 0.50,-0.39
153, 0.50,-0.38
154, 0.50,-0.38
155, 0.50,-0.37
156, 0.50,-0.37
157, 0.50,-0.37
158, 0.50,-0.36
159, 0.50,-0.36
160, 0.50,-0.35
161, 0.50,-0.35
162, 0.50,-0.34
163, 0.50,-0.34
164, 0.50,-0.33
165, 0.50,-0.33
166, 0.50,-0.32
167, 0.50,-0.32
168, 0.50,-0.31
169, 0.50,-0.31
170, 0.50,-0.31
171, 0.50,-0.30
172, 0.50,-0.30
173, 0.50,-0.29
174, 0.50,-0.29
175, 0.50,-0.28
176, 0.50,-0.28
177, 0.50,-0.28
178, 0.50,-0.27
179, 0.50,-0.27
180, 0.50,-0.26
181, 0.50,-0.26
182, 0.50,-0.26
183, 0.50,-0.25
184, 0.51,-0.25
185, 0.51,-0.24
186, 0.51,-0.24
187, 0.51,-0.24
188, 0.51,-0.23
189, 0.51,-0.23
190, 0.51,-0.22
191, 0.51,-0.22
192, 0.51,-0.22
193, 0.51,-0.21
194, 0.51,-0.21
195, 0.51,-0.21
196, 0.51,-0.20
197, 0.51,-0.20
198, 0.51,-0.19
199, 0.51,-0.19
200, 0.51,-0.19
201, 0.51,-0.18
202, 0.51,-0.18
203, 0.51,-0.18
204, 0.51,-0.17
205, 0.51,-0.17
206, 0.51,-0.17
207, 0.51,-0.16
208, 0.51,-0.16
209, 0.51,-0.16
210, 0.51,-0.15
211, 0.51,-0.15
212, 0.51,-0.14
213, 0.51,-0.14
214, 0.51,-0.14
215, 0.51,-0.13
216, 0.51,-0.13
217, 0.51,-0.13
218, 0.51,-0.12
219, 0.51,-0.12
220, 0.51,-0.12
221, 0.51,-0.11
222, 0.51,-0.11
223, 0.51,-0.11
224, 0.51,-0.10
225, 0.51,-0.10
226, 0.51,-0.10
227, 0.51,-0.09
228, 0.51,-0.09
229, 0.51,-0.09
230, 0.51,-0.08
231, 0.51,-0.08
232, 0.51,-0.08
233, 0.51,-0.07
234, 0.51,-0.07
235, 0.51,-0.07
236, 0.51,-0.06
237, 0.51,-0.06
238, 0.51,-0.06
239, 0.51,-0.05
