0.000000,0.000000
0.001953,0.305451
0.003906,0.602875
0.005859,0.884485
0.007812,1.142956
0.009766,1.371645
0.011719,1.564783
0.013672,1.717639
0.015625,1.826654
0.017578,1.889537
0.019531,1.905320
0.021484,1.874377
0.023438,1.798392
0.025391,1.680300
0.027344,1.524174
0.029297,1.335093
0.031250,1.118970
0.033203,0.882359
0.035156,0.632246
0.037109,0.375828
0.039062,0.120291
0.041016,-0.127418
0.042969,-0.360791
0.044922,-0.573958
0.046875,-0.761850
0.048828,-0.920342
0.050781,-1.046358
0.052734,-1.137938
0.054688,-1.194274
0.056641,-1.215699
0.058594,-1.203643
0.060547,-1.160557
0.062500,-1.089790
0.064453,-0.995458
0.066406,-0.882270
0.068359,-0.755352
0.070312,-0.620050
0.072266,-0.481739
0.074219,-0.345623
0.076172,-0.216553
0.078125,-0.098864
0.080078,0.003778
0.082031,0.088490
0.083984,0.153265
0.085938,0.197021
0.087891,0.219627
0.089844,0.221886
0.091797,0.205478
0.093750,0.172887
0.095703,0.127279
0.097656,0.072371
0.099609,0.012266
0.101562,-0.048713
0.103516,-0.106209
0.105469,-0.156008
0.107422,-0.194220
0.109375,-0.217440
0.111328,-0.222897
0.113281,-0.208577
0.115234,-0.173318
0.117188,-0.116874
0.119141,-0.039947
0.121094,0.055821
0.123047,0.167890
0.125000,0.292893
0.126953,0.426748
0.128906,0.564790
0.130859,0.701935
0.132812,0.832854
0.134766,0.952166
0.136719,1.054633
0.138672,1.135357
0.140625,1.189964
0.142578,1.214779
0.144531,1.206977
0.146484,1.164709
0.148438,1.087194
0.150391,0.974781
0.152344,0.828972
0.154297,0.652401
0.156250,0.448786
0.158203,0.222833
0.160156,-0.019891
0.162109,-0.273111
0.164062,-0.530030
0.166016,-0.783533
0.167969,-1.026400
0.169922,-1.251534
0.171875,-1.452182
0.173828,-1.622150
0.175781,-1.756004
0.177734,-1.849250
0.179688,-1.898484
0.181641,-1.901511
0.183594,-1.857427
0.185547,-1.766664
0.187500,-1.630986
0.189453,-1.453456
0.191406,-1.238350
0.193359,-0.991039
0.195312,-0.717840
0.197266,-0.425828
0.199219,-0.122632
0.201172,0.183787
0.203125,0.485375
0.205078,0.774220
0.207031,1.042787
0.208984,1.284134
0.210938,1.492122
0.212891,1.661586
0.214844,1.788485
0.216797,1.870012
0.218750,1.904665
0.220703,1.892282
0.222656,1.834030
0.224609,1.732353
0.226562,1.590884
0.228516,1.414318
0.230469,1.208257
0.232422,0.979022
0.234375,0.733452
0.236328,0.478689
0.238281,0.221948
0.240234,-0.029703
0.242188,-0.269554
0.244141,-0.491460
0.246094,-0.690013
0.248047,-0.860695
0.250000,-1.000000
0.251953,-1.105516
0.253906,-1.175973
0.255859,-1.211250
0.257812,-1.212348
0.259766,-1.181319
0.261719,-1.121170
0.263672,-1.035729
0.265625,-0.929487
0.267578,-0.807427
0.269531,-0.674831
0.271484,-0.537086
0.273438,-0.399485
0.275391,-0.267045
0.277344,-0.144323
0.279297,-0.035270
0.281250,0.056906
0.283203,0.129838
0.285156,0.182070
0.287109,0.213092
0.289062,0.223335
0.291016,0.214139
0.292969,0.187676
0.294922,0.146857
0.296875,0.095194
0.298828,0.036658
0.300781,-0.024497
0.302734,-0.083904
0.304688,-0.137270
0.306641,-0.180557
0.308594,-0.210144
0.310547,-0.222993
0.312500,-0.216773
0.314453,-0.189971
0.316406,-0.141970
0.318359,-0.073092
0.320312,0.015396
0.322266,0.121305
0.324219,0.241587
0.326172,0.372431
0.328125,0.509389
0.330078,0.647522
0.332031,0.781579
0.333984,0.906174
0.335938,1.015991
0.337891,1.105970
0.339844,1.171507
0.341797,1.208629
